LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
SWE;UNEMP;25_74;PC_LF;Q;2007-Q4;4.333.333;
SWE;UNEMP;25_74;PC_LF;Q;2008-Q1;4.2;
SWE;UNEMP;25_74;PC_LF;Q;2008-Q2;4.166.667;
SWE;UNEMP;25_74;PC_LF;Q;2008-Q3;4.4;
SWE;UNEMP;25_74;PC_LF;Q;2008-Q4;4.866.667;
SWE;UNEMP;25_74;PC_LF;Q;2009-Q1;5.466.667;
SWE;UNEMP;25_74;PC_LF;Q;2009-Q2;6.166.667;
SWE;UNEMP;25_74;PC_LF;Q;2009-Q3;6.366.667;
SWE;UNEMP;25_74;PC_LF;Q;2009-Q4;6.6;
SWE;UNEMP;25_74;PC_LF;Q;2010-Q1;6.7;
SWE;UNEMP;25_74;PC_LF;Q;2010-Q2;6.6;
SWE;UNEMP;25_74;PC_LF;Q;2010-Q3;6.466.667;
SWE;UNEMP;25_74;PC_LF;Q;2010-Q4;6.133.333;
SWE;UNEMP;25_74;PC_LF;Q;2011-Q1;5.9;
SWE;UNEMP;25_74;PC_LF;Q;2011-Q2;5.833.333;
SWE;UNEMP;25_74;PC_LF;Q;2011-Q3;5.733.333;
SWE;UNEMP;25_74;PC_LF;Q;2011-Q4;5.8;
SWE;UNEMP;25_74;PC_LF;Q;2012-Q1;5.8;
SWE;UNEMP;25_74;PC_LF;Q;2012-Q2;5.9;
SWE;UNEMP;25_74;PC_LF;Q;2012-Q3;6;
SWE;UNEMP;25_74;PC_LF;Q;2012-Q4;6.066.667;
SWE;UNEMP;25_74;PC_LF;Q;2013-Q1;6;
SWE;UNEMP;25_74;PC_LF;Q;2013-Q2;6;
SWE;UNEMP;25_74;PC_LF;Q;2013-Q3;5.966.667;
SWE;UNEMP;25_74;PC_LF;Q;2013-Q4;6.033.333;
SWE;UNEMP;25_74;PC_LF;Q;2014-Q1;6.1;
SWE;UNEMP;25_74;PC_LF;Q;2014-Q2;5.966.667;
SWE;UNEMP;25_74;PC_LF;Q;2014-Q3;6.066.667;
SWE;UNEMP;25_74;PC_LF;Q;2014-Q4;5.933.333;
SWE;UNEMP;25_74;PC_LF;Q;2015-Q1;6.066.667;
SWE;UNEMP;25_74;PC_LF;Q;2015-Q2;6.066.667;
SWE;UNEMP;25_74;PC_LF;Q;2015-Q3;5.6;
SWE;UNEMP;25_74;PC_LF;Q;2015-Q4;5.666.667;
SWE;UNEMP;25_74;PC_LF;Q;2016-Q1;5.633.333;
SWE;UNEMP;25_74;PC_LF;Q;2016-Q2;5.466.667;
SWE;UNEMP;25_74;PC_LF;Q;2016-Q3;5.566.667;
SWE;UNEMP;25_74;PC_LF;Q;2016-Q4;5.6;
SWE;UNEMP;25_74;PC_LF;Q;2017-Q1;5.433.333;
SWE;UNEMP;25_74;PC_LF;Q;2017-Q2;5.566.667;
SWE;UNEMP;25_74;PC_LF;Q;2017-Q3;5.466.667;
SWE;UNEMP;25_74;PC_LF;Q;2017-Q4;5.466.667;
SWE;UNEMP;25_74;PC_LF;Q;2018-Q1;5.2;
SWE;UNEMP;25_74;PC_LF;Q;2018-Q2;5.3;B
SWE;UNEMP;25_74;PC_LF;Q;2018-Q3;5.133.333;
SWE;UNEMP;25_74;PC_LF;Q;2018-Q4;5.133.333;
SWE;UNEMP;25_74;PC_LF;Q;2019-Q1;5.166.667;
SWE;UNEMP;25_74;PC_LF;Q;2019-Q2;5.1;
SWE;UNEMP;25_74;PC_LF;Q;2019-Q3;5.533.333;
SWE;UNEMP;25_74;PC_LF;Q;2019-Q4;5.533.333;
SWE;UNEMP;25_74;PC_LF;Q;2020-Q1;5.833.333;
CHE;UNEMP;25_74;PC_LF;Q;2005-Q2;3.744.002;
CHE;UNEMP;25_74;PC_LF;Q;2006-Q2;3.378.995;
CHE;UNEMP;25_74;PC_LF;Q;2007-Q2;3.082.071;
CHE;UNEMP;25_74;PC_LF;Q;2008-Q2;2.758.309;
CHE;UNEMP;25_74;PC_LF;Q;2009-Q2;3.411.669;B
CHE;UNEMP;25_74;PC_LF;Q;2010-Q1;4.455.602;
CHE;UNEMP;25_74;PC_LF;Q;2010-Q2;424.951;
CHE;UNEMP;25_74;PC_LF;Q;2010-Q3;4.258.981;
CHE;UNEMP;25_74;PC_LF;Q;2010-Q4;3.977.775;
CHE;UNEMP;25_74;PC_LF;Q;2011-Q1;3.890.685;
CHE;UNEMP;25_74;PC_LF;Q;2011-Q2;3.662.175;
CHE;UNEMP;25_74;PC_LF;Q;2011-Q3;3.943.802;
CHE;UNEMP;25_74;PC_LF;Q;2011-Q4;3.946.202;
CHE;UNEMP;25_74;PC_LF;Q;2012-Q1;3.681.383;
CHE;UNEMP;25_74;PC_LF;Q;2012-Q2;3.861.045;
CHE;UNEMP;25_74;PC_LF;Q;2012-Q3;3.889.491;
CHE;UNEMP;25_74;PC_LF;Q;2012-Q4;4.043.627;
CHE;UNEMP;25_74;PC_LF;Q;2013-Q1;4.130.239;
CHE;UNEMP;25_74;PC_LF;Q;2013-Q2;4.220.352;
CHE;UNEMP;25_74;PC_LF;Q;2013-Q3;4.124.465;
CHE;UNEMP;25_74;PC_LF;Q;2013-Q4;3.974.406;
CHE;UNEMP;25_74;PC_LF;Q;2014-Q1;42.065;
CHE;UNEMP;25_74;PC_LF;Q;2014-Q2;4.308.199;
CHE;UNEMP;25_74;PC_LF;Q;2014-Q3;4.235.233;
CHE;UNEMP;25_74;PC_LF;Q;2014-Q4;4.216.533;
CHE;UNEMP;25_74;PC_LF;Q;2015-Q1;391.424;
CHE;UNEMP;25_74;PC_LF;Q;2015-Q2;4.187.783;
CHE;UNEMP;25_74;PC_LF;Q;2015-Q3;4.382.908;
CHE;UNEMP;25_74;PC_LF;Q;2015-Q4;4.292.792;
CHE;UNEMP;25_74;PC_LF;Q;2016-Q1;4.379.946;
CHE;UNEMP;25_74;PC_LF;Q;2016-Q2;4.473.374;
CHE;UNEMP;25_74;PC_LF;Q;2016-Q3;4.323.729;
CHE;UNEMP;25_74;PC_LF;Q;2016-Q4;4.313.515;
CHE;UNEMP;25_74;PC_LF;Q;2017-Q1;4.392.267;
CHE;UNEMP;25_74;PC_LF;Q;2017-Q2;4.210.904;
CHE;UNEMP;25_74;PC_LF;Q;2017-Q3;4.305.225;
CHE;UNEMP;25_74;PC_LF;Q;2017-Q4;4.365.384;
CHE;UNEMP;25_74;PC_LF;Q;2018-Q1;4.279.234;
CHE;UNEMP;25_74;PC_LF;Q;2018-Q2;4.506.947;
CHE;UNEMP;25_74;PC_LF;Q;2018-Q3;3.866.518;
CHE;UNEMP;25_74;PC_LF;Q;2018-Q4;4.367.214;
CHE;UNEMP;25_74;PC_LF;Q;2019-Q1;4.289.464;
CHE;UNEMP;25_74;PC_LF;Q;2019-Q2;3.926.574;
CHE;UNEMP;25_74;PC_LF;Q;2019-Q3;3.858.222;
CHE;UNEMP;25_74;PC_LF;Q;2019-Q4;353.571;
CHE;UNEMP;25_74;PC_LF;Q;2020-Q1;3.863.591;
TUR;UNEMP;25_74;PC_LF;Q;2005-Q1;7.2;
TUR;UNEMP;25_74;PC_LF;Q;2005-Q2;7.566.667;
TUR;UNEMP;25_74;PC_LF;Q;2005-Q3;7.566.667;
TUR;UNEMP;25_74;PC_LF;Q;2005-Q4;7.8;
TUR;UNEMP;25_74;PC_LF;Q;2006-Q1;7.633.333;
TUR;UNEMP;25_74;PC_LF;Q;2006-Q2;7.3;
TUR;UNEMP;25_74;PC_LF;Q;2006-Q3;7.233.333;
TUR;UNEMP;25_74;PC_LF;Q;2006-Q4;6.933.333;B
TUR;UNEMP;25_74;PC_LF;Q;2007-Q1;7.1;
TUR;UNEMP;25_74;PC_LF;Q;2007-Q2;7.266.667;
TUR;UNEMP;25_74;PC_LF;Q;2007-Q3;7.233.333;
TUR;UNEMP;25_74;PC_LF;Q;2007-Q4;7.533.333;
TUR;UNEMP;25_74;PC_LF;Q;2008-Q1;7.533.333;
TUR;UNEMP;25_74;PC_LF;Q;2008-Q2;7.633.333;
TUR;UNEMP;25_74;PC_LF;Q;2008-Q3;8.066.667;
TUR;UNEMP;25_74;PC_LF;Q;2008-Q4;9.166.667;
TUR;UNEMP;25_74;PC_LF;Q;2009-Q1;1.083.333;
TUR;UNEMP;25_74;PC_LF;Q;2009-Q2;11.4;
TUR;UNEMP;25_74;PC_LF;Q;2009-Q3;1.106.667;
TUR;UNEMP;25_74;PC_LF;Q;2009-Q4;1.023.333;
TUR;UNEMP;25_74;PC_LF;Q;2010-Q1;9.966.666;
TUR;UNEMP;25_74;PC_LF;Q;2010-Q2;9.466.666;
TUR;UNEMP;25_74;PC_LF;Q;2010-Q3;9.1;
TUR;UNEMP;25_74;PC_LF;Q;2010-Q4;8.566.667;
TUR;UNEMP;25_74;PC_LF;Q;2011-Q1;8;
TUR;UNEMP;25_74;PC_LF;Q;2011-Q2;7.833.333;
TUR;UNEMP;25_74;PC_LF;Q;2011-Q3;7.066.667;
TUR;UNEMP;25_74;PC_LF;Q;2011-Q4;7.066.667;
TUR;UNEMP;25_74;PC_LF;Q;2012-Q1;7.2;
TUR;UNEMP;25_74;PC_LF;Q;2012-Q2;6.8;
TUR;UNEMP;25_74;PC_LF;Q;2012-Q3;6.833.333;
TUR;UNEMP;25_74;PC_LF;Q;2012-Q4;7.033.333;
TUR;UNEMP;25_74;PC_LF;Q;2013-Q1;7.166.667;
TUR;UNEMP;25_74;PC_LF;Q;2013-Q2;7.5;
TUR;UNEMP;25_74;PC_LF;Q;2013-Q3;7.633.333;
TUR;UNEMP;25_74;PC_LF;Q;2013-Q4;7.6;B
TUR;UNEMP;25_74;PC_LF;Q;2014-Q1;7.972.235;
TUR;UNEMP;25_74;PC_LF;Q;2014-Q2;8.140.766;
TUR;UNEMP;25_74;PC_LF;Q;2014-Q3;8.426.916;
TUR;UNEMP;25_74;PC_LF;Q;2014-Q4;8.768.966;
TUR;UNEMP;25_74;PC_LF;Q;2015-Q1;8.821.384;
TUR;UNEMP;25_74;PC_LF;Q;2015-Q2;8.629.286;
TUR;UNEMP;25_74;PC_LF;Q;2015-Q3;8.516.171;
TUR;UNEMP;25_74;PC_LF;Q;2015-Q4;8.716.637;
TUR;UNEMP;25_74;PC_LF;Q;2016-Q1;8.671.594;
TUR;UNEMP;25_74;PC_LF;Q;2016-Q2;8.674.631;
TUR;UNEMP;25_74;PC_LF;Q;2016-Q3;9.581.628;
TUR;UNEMP;25_74;PC_LF;Q;2016-Q4;9.829.328;
TUR;UNEMP;25_74;PC_LF;Q;2017-Q1;9.977.695;
TUR;UNEMP;25_74;PC_LF;Q;2017-Q2;926.837;
TUR;UNEMP;25_74;PC_LF;Q;2017-Q3;861.294;
TUR;UNEMP;25_74;PC_LF;Q;2017-Q4;841.363;
TUR;UNEMP;25_74;PC_LF;Q;2018-Q1;8.320.495;
TUR;UNEMP;25_74;PC_LF;Q;2018-Q2;8.876.186;
TUR;UNEMP;25_74;PC_LF;Q;2018-Q3;9.416.448;
TUR;UNEMP;25_74;PC_LF;Q;2018-Q4;101.428;
TUR;UNEMP;25_74;PC_LF;Q;2019-Q1;1.149.467;
TUR;UNEMP;25_74;PC_LF;Q;2019-Q2;1.158.113;
TUR;UNEMP;25_74;PC_LF;Q;2019-Q3;1.172.936;
TUR;UNEMP;25_74;PC_LF;Q;2019-Q4;1.132.857;
TUR;UNEMP;25_74;PC_LF;Q;2020-Q1;1.093.847;
GBR;UNEMP;25_74;PC_LF;Q;2005-Q1;3.267.999;
GBR;UNEMP;25_74;PC_LF;Q;2005-Q2;3.256.179;
GBR;UNEMP;25_74;PC_LF;Q;2005-Q3;3.253.238;
GBR;UNEMP;25_74;PC_LF;Q;2005-Q4;3.539.238;
GBR;UNEMP;25_74;PC_LF;Q;2006-Q1;3.682.238;
GBR;UNEMP;25_74;PC_LF;Q;2006-Q2;3.837.715;
GBR;UNEMP;25_74;PC_LF;Q;2006-Q3;3.840.836;
GBR;UNEMP;25_74;PC_LF;Q;2006-Q4;389.426;
GBR;UNEMP;25_74;PC_LF;Q;2007-Q1;3.844.973;
GBR;UNEMP;25_74;PC_LF;Q;2007-Q2;363.421;
GBR;UNEMP;25_74;PC_LF;Q;2007-Q3;3.624.238;
GBR;UNEMP;25_74;PC_LF;Q;2007-Q4;3.550.678;
GBR;UNEMP;25_74;PC_LF;Q;2008-Q1;3.572.104;
GBR;UNEMP;25_74;PC_LF;Q;2008-Q2;3.670.381;
GBR;UNEMP;25_74;PC_LF;Q;2008-Q3;409.108;
GBR;UNEMP;25_74;PC_LF;Q;2008-Q4;4.512.939;
GBR;UNEMP;25_74;PC_LF;Q;2009-Q1;5.111.285;
GBR;UNEMP;25_74;PC_LF;Q;2009-Q2;5.714.712;
GBR;UNEMP;25_74;PC_LF;Q;2009-Q3;573.554;
GBR;UNEMP;25_74;PC_LF;Q;2009-Q4;5.763.806;
GBR;UNEMP;25_74;PC_LF;Q;2010-Q1;5.900.933;
GBR;UNEMP;25_74;PC_LF;Q;2010-Q2;5.778.058;
GBR;UNEMP;25_74;PC_LF;Q;2010-Q3;5.754.363;
GBR;UNEMP;25_74;PC_LF;Q;2010-Q4;5.680.312;
GBR;UNEMP;25_74;PC_LF;Q;2011-Q1;5.646.817;
GBR;UNEMP;25_74;PC_LF;Q;2011-Q2;5.762.327;
GBR;UNEMP;25_74;PC_LF;Q;2011-Q3;5.945.966;
GBR;UNEMP;25_74;PC_LF;Q;2011-Q4;6.019.957;
GBR;UNEMP;25_74;PC_LF;Q;2012-Q1;5.869.264;
GBR;UNEMP;25_74;PC_LF;Q;2012-Q2;5.663.395;
GBR;UNEMP;25_74;PC_LF;Q;2012-Q3;5.626.812;
GBR;UNEMP;25_74;PC_LF;Q;2012-Q4;5.568.378;
GBR;UNEMP;25_74;PC_LF;Q;2013-Q1;5.675.754;
GBR;UNEMP;25_74;PC_LF;Q;2013-Q2;5.500.108;
GBR;UNEMP;25_74;PC_LF;Q;2013-Q3;5.356.823;
GBR;UNEMP;25_74;PC_LF;Q;2013-Q4;5.091.221;
GBR;UNEMP;25_74;PC_LF;Q;2014-Q1;4.777.805;
GBR;UNEMP;25_74;PC_LF;Q;2014-Q2;460.622;
GBR;UNEMP;25_74;PC_LF;Q;2014-Q3;4.296.999;
GBR;UNEMP;25_74;PC_LF;Q;2014-Q4;3.962.745;
GBR;UNEMP;25_74;PC_LF;Q;2015-Q1;3.857.943;
GBR;UNEMP;25_74;PC_LF;Q;2015-Q2;3.967.974;
GBR;UNEMP;25_74;PC_LF;Q;2015-Q3;3.874.798;
GBR;UNEMP;25_74;PC_LF;Q;2015-Q4;3.711.462;
GBR;UNEMP;25_74;PC_LF;Q;2016-Q1;3.695.955;
GBR;UNEMP;25_74;PC_LF;Q;2016-Q2;3.554.338;
GBR;UNEMP;25_74;PC_LF;Q;2016-Q3;3.529.941;
GBR;UNEMP;25_74;PC_LF;Q;2016-Q4;35.349;
GBR;UNEMP;25_74;PC_LF;Q;2017-Q1;3.345.289;
GBR;UNEMP;25_74;PC_LF;Q;2017-Q2;3.228.798;
GBR;UNEMP;25_74;PC_LF;Q;2017-Q3;3.110.852;
GBR;UNEMP;25_74;PC_LF;Q;2017-Q4;3.150.844;
GBR;UNEMP;25_74;PC_LF;Q;2018-Q1;3.041.955;
GBR;UNEMP;25_74;PC_LF;Q;2018-Q2;2.963.668;
GBR;UNEMP;25_74;PC_LF;Q;2018-Q3;3.047.748;
GBR;UNEMP;25_74;PC_LF;Q;2018-Q4;2.879.811;
GBR;UNEMP;25_74;PC_LF;Q;2019-Q1;2.799.016;
GBR;UNEMP;25_74;PC_LF;Q;2019-Q2;2.772.563;
GBR;UNEMP;25_74;PC_LF;Q;2019-Q3;2.700.167;
GBR;UNEMP;25_74;PC_LF;Q;2019-Q4;2.700.898;
GBR;UNEMP;25_74;PC_LF;Q;2020-Q1;2.813.197;
USA;UNEMP;25_74;PC_LF;Q;2005-Q1;4.110.408;
USA;UNEMP;25_74;PC_LF;Q;2005-Q2;3.977.518;
USA;UNEMP;25_74;PC_LF;Q;2005-Q3;3.929.052;
USA;UNEMP;25_74;PC_LF;Q;2005-Q4;3.929.691;
USA;UNEMP;25_74;PC_LF;Q;2006-Q1;3.700.548;
USA;UNEMP;25_74;PC_LF;Q;2006-Q2;3.685.925;
USA;UNEMP;25_74;PC_LF;Q;2006-Q3;3.587.339;
USA;UNEMP;25_74;PC_LF;Q;2006-Q4;3.422.148;
USA;UNEMP;25_74;PC_LF;Q;2007-Q1;3.572.963;
USA;UNEMP;25_74;PC_LF;Q;2007-Q2;3.513.401;
USA;UNEMP;25_74;PC_LF;Q;2007-Q3;3.627.583;
USA;UNEMP;25_74;PC_LF;Q;2007-Q4;3.738.969;
USA;UNEMP;25_74;PC_LF;Q;2008-Q1;389.585;
USA;UNEMP;25_74;PC_LF;Q;2008-Q2;414.783;
USA;UNEMP;25_74;PC_LF;Q;2008-Q3;4.783.425;
USA;UNEMP;25_74;PC_LF;Q;2008-Q4;5.675.142;
USA;UNEMP;25_74;PC_LF;Q;2009-Q1;7.063.558;
USA;UNEMP;25_74;PC_LF;Q;2009-Q2;7.953.082;
USA;UNEMP;25_74;PC_LF;Q;2009-Q3;8.236.535;
USA;UNEMP;25_74;PC_LF;Q;2009-Q4;8.480.359;
USA;UNEMP;25_74;PC_LF;Q;2010-Q1;8.428.864;
USA;UNEMP;25_74;PC_LF;Q;2010-Q2;8.245.915;
USA;UNEMP;25_74;PC_LF;Q;2010-Q3;8.132.244;
USA;UNEMP;25_74;PC_LF;Q;2010-Q4;813.071;
USA;UNEMP;25_74;PC_LF;Q;2011-Q1;7.646.886;
USA;UNEMP;25_74;PC_LF;Q;2011-Q2;7.778.741;
USA;UNEMP;25_74;PC_LF;Q;2011-Q3;7.692.886;
USA;UNEMP;25_74;PC_LF;Q;2011-Q4;7.355.119;
USA;UNEMP;25_74;PC_LF;Q;2012-Q1;6.988.549;
USA;UNEMP;25_74;PC_LF;Q;2012-Q2;6.886.753;
USA;UNEMP;25_74;PC_LF;Q;2012-Q3;672.013;
USA;UNEMP;25_74;PC_LF;Q;2012-Q4;6.472.939;
USA;UNEMP;25_74;PC_LF;Q;2013-Q1;6.368.044;
USA;UNEMP;25_74;PC_LF;Q;2013-Q2;6.145.184;
USA;UNEMP;25_74;PC_LF;Q;2013-Q3;5.959.976;
USA;UNEMP;25_74;PC_LF;Q;2013-Q4;581.532;
USA;UNEMP;25_74;PC_LF;Q;2014-Q1;5.399.259;
USA;UNEMP;25_74;PC_LF;Q;2014-Q2;5.124.105;
USA;UNEMP;25_74;PC_LF;Q;2014-Q3;4.907.464;
USA;UNEMP;25_74;PC_LF;Q;2014-Q4;4.638.511;
USA;UNEMP;25_74;PC_LF;Q;2015-Q1;4.492.923;
USA;UNEMP;25_74;PC_LF;Q;2015-Q2;4.405.369;
USA;UNEMP;25_74;PC_LF;Q;2015-Q3;4.151.534;
USA;UNEMP;25_74;PC_LF;Q;2015-Q4;4.099.733;
USA;UNEMP;25_74;PC_LF;Q;2016-Q1;4.043.983;
USA;UNEMP;25_74;PC_LF;Q;2016-Q2;4.042.705;
USA;UNEMP;25_74;PC_LF;Q;2016-Q3;4.038.677;
USA;UNEMP;25_74;PC_LF;Q;2016-Q4;3.934.697;
USA;UNEMP;25_74;PC_LF;Q;2017-Q1;3.797.293;
USA;UNEMP;25_74;PC_LF;Q;2017-Q2;3.651.095;
USA;UNEMP;25_74;PC_LF;Q;2017-Q3;3.611.948;
USA;UNEMP;25_74;PC_LF;Q;2017-Q4;3.397.094;
USA;UNEMP;25_74;PC_LF;Q;2018-Q1;3.303.623;
USA;UNEMP;25_74;PC_LF;Q;2018-Q2;3.231.848;
USA;UNEMP;25_74;PC_LF;Q;2018-Q3;3.104.476;
USA;UNEMP;25_74;PC_LF;Q;2018-Q4;3.142.503;
USA;UNEMP;25_74;PC_LF;Q;2019-Q1;3.073.354;
USA;UNEMP;25_74;PC_LF;Q;2019-Q2;2.958.423;
USA;UNEMP;25_74;PC_LF;Q;2019-Q3;2.922.885;
USA;UNEMP;25_74;PC_LF;Q;2019-Q4;2.932.326;
USA;UNEMP;25_74;PC_LF;Q;2020-Q1;3.071.862;
CHL;UNEMP;25_74;PC_LF;Q;2005-Q1;8.004.896;
CHL;UNEMP;25_74;PC_LF;Q;2005-Q2;8.106.091;
CHL;UNEMP;25_74;PC_LF;Q;2005-Q3;760.427;
CHL;UNEMP;25_74;PC_LF;Q;2005-Q4;7.332.072;
CHL;UNEMP;25_74;PC_LF;Q;2006-Q1;7.057.772;
CHL;UNEMP;25_74;PC_LF;Q;2006-Q2;6.878.852;
CHL;UNEMP;25_74;PC_LF;Q;2006-Q3;5.871.477;
CHL;UNEMP;25_74;PC_LF;Q;2006-Q4;5.190.449;
CHL;UNEMP;25_74;PC_LF;Q;2007-Q1;53.924;
CHL;UNEMP;25_74;PC_LF;Q;2007-Q2;5.039.742;
CHL;UNEMP;25_74;PC_LF;Q;2007-Q3;5.649.822;
CHL;UNEMP;25_74;PC_LF;Q;2007-Q4;5.959.251;
CHL;UNEMP;25_74;PC_LF;Q;2008-Q1;5.815.607;
CHL;UNEMP;25_74;PC_LF;Q;2008-Q2;6.142.672;
CHL;UNEMP;25_74;PC_LF;Q;2008-Q3;5.445.299;
CHL;UNEMP;25_74;PC_LF;Q;2008-Q4;6.296.073;
CHL;UNEMP;25_74;PC_LF;Q;2009-Q1;7.533.029;
CHL;UNEMP;25_74;PC_LF;Q;2009-Q2;8.190.555;
CHL;UNEMP;25_74;PC_LF;Q;2009-Q3;771.476;
CHL;UNEMP;25_74;PC_LF;Q;2009-Q4;7.515.661;
CHL;UNEMP;25_74;PC_LF;Q;2010-Q1;7.565.781;
CHL;UNEMP;25_74;PC_LF;Q;2010-Q2;674.178;
CHL;UNEMP;25_74;PC_LF;Q;2010-Q3;6.255.914;
CHL;UNEMP;25_74;PC_LF;Q;2010-Q4;6.214.246;
CHL;UNEMP;25_74;PC_LF;Q;2011-Q1;6.118.836;
CHL;UNEMP;25_74;PC_LF;Q;2011-Q2;5.349.873;
CHL;UNEMP;25_74;PC_LF;Q;2011-Q3;564.119;
CHL;UNEMP;25_74;PC_LF;Q;2011-Q4;5.701.507;
CHL;UNEMP;25_74;PC_LF;Q;2012-Q1;5.332.919;
CHL;UNEMP;25_74;PC_LF;Q;2012-Q2;5.093.592;
CHL;UNEMP;25_74;PC_LF;Q;2012-Q3;4.939.643;
CHL;UNEMP;25_74;PC_LF;Q;2012-Q4;5.225.611;
CHL;UNEMP;25_74;PC_LF;Q;2013-Q1;4.937.405;
CHL;UNEMP;25_74;PC_LF;Q;2013-Q2;4.647.533;
CHL;UNEMP;25_74;PC_LF;Q;2013-Q3;4.435.521;
CHL;UNEMP;25_74;PC_LF;Q;2013-Q4;4.720.039;
CHL;UNEMP;25_74;PC_LF;Q;2014-Q1;501.218;
CHL;UNEMP;25_74;PC_LF;Q;2014-Q2;4.997.097;
CHL;UNEMP;25_74;PC_LF;Q;2014-Q3;517.589;
CHL;UNEMP;25_74;PC_LF;Q;2014-Q4;5.393.528;
CHL;UNEMP;25_74;PC_LF;Q;2015-Q1;5.061.524;
CHL;UNEMP;25_74;PC_LF;Q;2015-Q2;5.180.592;
CHL;UNEMP;25_74;PC_LF;Q;2015-Q3;5.202.557;
CHL;UNEMP;25_74;PC_LF;Q;2015-Q4;5.244.241;
CHL;UNEMP;25_74;PC_LF;Q;2016-Q1;5.450.641;
CHL;UNEMP;25_74;PC_LF;Q;2016-Q2;5.626.565;
CHL;UNEMP;25_74;PC_LF;Q;2016-Q3;5.669.998;
CHL;UNEMP;25_74;PC_LF;Q;2016-Q4;5.750.661;
CHL;UNEMP;25_74;PC_LF;Q;2017-Q1;5.792.069;
CHL;UNEMP;25_74;PC_LF;Q;2017-Q2;5.811.271;
CHL;UNEMP;25_74;PC_LF;Q;2017-Q3;554.301;
CHL;UNEMP;25_74;PC_LF;Q;2017-Q4;5.877.932;
CHL;UNEMP;25_74;PC_LF;Q;2018-Q1;6.245.861;
CHL;UNEMP;25_74;PC_LF;Q;2018-Q2;6.031.832;
CHL;UNEMP;25_74;PC_LF;Q;2018-Q3;6.110.365;
CHL;UNEMP;25_74;PC_LF;Q;2018-Q4;6.600.005;
CHL;UNEMP;25_74;PC_LF;Q;2019-Q1;6.222.785;
CHL;UNEMP;25_74;PC_LF;Q;2019-Q2;5.841.367;
CHL;UNEMP;25_74;PC_LF;Q;2019-Q3;5.952.872;
CHL;UNEMP;25_74;PC_LF;Q;2019-Q4;633.833;
CHL;UNEMP;25_74;PC_LF;Q;2020-Q1;6.978.086;
COL;UNEMP;25_74;PC_LF;Q;2007-Q1;8.961.744;
COL;UNEMP;25_74;PC_LF;Q;2007-Q2;8.509.187;
COL;UNEMP;25_74;PC_LF;Q;2007-Q3;8.558.246;
COL;UNEMP;25_74;PC_LF;Q;2007-Q4;8.329.557;
COL;UNEMP;25_74;PC_LF;Q;2008-Q1;8.420.254;
COL;UNEMP;25_74;PC_LF;Q;2008-Q2;8.464.375;
COL;UNEMP;25_74;PC_LF;Q;2008-Q3;8.727.212;
COL;UNEMP;25_74;PC_LF;Q;2008-Q4;8.912.074;
COL;UNEMP;25_74;PC_LF;Q;2009-Q1;9.038.964;
COL;UNEMP;25_74;PC_LF;Q;2009-Q2;9.002.445;
COL;UNEMP;25_74;PC_LF;Q;2009-Q3;9.691.526;
COL;UNEMP;25_74;PC_LF;Q;2009-Q4;9.657.426;
COL;UNEMP;25_74;PC_LF;Q;2010-Q1;9.100.418;
COL;UNEMP;25_74;PC_LF;Q;2010-Q2;9.201.491;
COL;UNEMP;25_74;PC_LF;Q;2010-Q3;9.043.903;
COL;UNEMP;25_74;PC_LF;Q;2010-Q4;9.175.977;
COL;UNEMP;25_74;PC_LF;Q;2011-Q1;8.509.945;
COL;UNEMP;25_74;PC_LF;Q;2011-Q2;8.386.643;
COL;UNEMP;25_74;PC_LF;Q;2011-Q3;81.078;
COL;UNEMP;25_74;PC_LF;Q;2011-Q4;8.076.488;
COL;UNEMP;25_74;PC_LF;Q;2012-Q1;8.068.219;
COL;UNEMP;25_74;PC_LF;Q;2012-Q2;8.104.636;
COL;UNEMP;25_74;PC_LF;Q;2012-Q3;7.886.309;
COL;UNEMP;25_74;PC_LF;Q;2012-Q4;7.915.922;
COL;UNEMP;25_74;PC_LF;Q;2013-Q1;795.517;
COL;UNEMP;25_74;PC_LF;Q;2013-Q2;7.451.071;
COL;UNEMP;25_74;PC_LF;Q;2013-Q3;7.230.143;
COL;UNEMP;25_74;PC_LF;Q;2013-Q4;7.207.178;
COL;UNEMP;25_74;PC_LF;Q;2014-Q1;7.288.455;
COL;UNEMP;25_74;PC_LF;Q;2014-Q2;6.835.596;
COL;UNEMP;25_74;PC_LF;Q;2014-Q3;6.864.388;
COL;UNEMP;25_74;PC_LF;Q;2014-Q4;6.856.963;
COL;UNEMP;25_74;PC_LF;Q;2015-Q1;69.277;
COL;UNEMP;25_74;PC_LF;Q;2015-Q2;6.847.865;
COL;UNEMP;25_74;PC_LF;Q;2015-Q3;6.943.801;
COL;UNEMP;25_74;PC_LF;Q;2015-Q4;7.016.014;
COL;UNEMP;25_74;PC_LF;Q;2016-Q1;7.491.035;
COL;UNEMP;25_74;PC_LF;Q;2016-Q2;6.757.563;
COL;UNEMP;25_74;PC_LF;Q;2016-Q3;7.303.172;
COL;UNEMP;25_74;PC_LF;Q;2016-Q4;7.137.708;
COL;UNEMP;25_74;PC_LF;Q;2017-Q1;7.561.707;
COL;UNEMP;25_74;PC_LF;Q;2017-Q2;6.914.079;
COL;UNEMP;25_74;PC_LF;Q;2017-Q3;726.308;
